station,valid,tmpf,dwpf,relh,feel
DFW,2020-01-03 06:18,46.00,45.00,96.28,44.69
DFW,2020-01-03 06:20,,,,
DFW,2020-01-03 06:24,46.00,45.00,96.28,44.69
DFW,2020-01-03 06:25,,,,
DFW,2020-01-03 06:30,,,,
DFW,2020-01-03 06:31,46.00,44.10,93.03,44.69
DFW,2020-01-03 06:35,,,,
DFW,2020-01-03 06:38,46.90,46.00,96.66,44.82
DFW,2020-01-03 06:40,,,,
DFW,2020-01-03 06:45,,,,
DFW,2020-01-03 06:50,,,,
DFW,2020-01-03 06:53,46.00,45.00,96.28,41.84
DFW,2020-01-03 06:55,,,,
DFW,2020-01-03 07:00,,,,
DFW,2020-01-03 07:05,,,,
DFW,2020-01-03 07:10,,,,
DFW,2020-01-03 07:15,,,,
DFW,2020-01-03 07:20,,,,
DFW,2020-01-03 07:25,,,,
DFW,2020-01-03 07:30,,,,
DFW,2020-01-03 07:35,,,,
DFW,2020-01-03 07:40,,,,
DFW,2020-01-03 07:45,,,,
DFW,2020-01-03 07:50,,,,
DFW,2020-01-03 07:53,48.00,45.00,89.29,44.28
DFW,2020-01-03 07:55,,,,
DFW,2020-01-03 08:00,,,,
DFW,2020-01-03 08:05,,,,
DFW,2020-01-03 08:10,,,,
DFW,2020-01-03 08:15,,,,
DFW,2020-01-03 08:20,,,,
DFW,2020-01-03 08:25,,,,
DFW,2020-01-03 08:30,,,,
DFW,2020-01-03 08:35,,,,
DFW,2020-01-03 08:40,,,,
DFW,2020-01-03 08:45,,,,
DFW,2020-01-03 08:50,,,,
DFW,2020-01-03 08:53,42.10,39.90,91.84,40.23
DFW,2020-01-03 08:55,,,,
DFW,2020-01-03 09:00,,,,
DFW,2020-01-03 09:05,,,,
DFW,2020-01-03 09:10,,,,
DFW,2020-01-03 09:15,,,,
DFW,2020-01-03 09:20,,,,
DFW,2020-01-03 09:25,,,,
DFW,2020-01-03 09:28,46.00,41.00,82.58,40.92
DFW,2020-01-03 09:30,,,,
DFW,2020-01-03 09:32,46.00,43.00,89.20,42.39
DFW,2020-01-03 09:35,,,,
DFW,2020-01-03 09:38,46.00,44.10,93.03,43.02
DFW,2020-01-03 09:40,,,,
DFW,2020-01-03 09:45,,,,
DFW,2020-01-03 09:50,,,,
DFW,2020-01-03 09:53,46.00,45.00,96.28,43.77
DFW,2020-01-03 09:55,,,,
DFW,2020-01-03 10:00,,,,
DFW,2020-01-03 10:05,,,,
DFW,2020-01-03 10:10,,,,
DFW,2020-01-03 10:15,,,,
DFW,2020-01-03 10:20,,,,
DFW,2020-01-03 10:25,,,,
DFW,2020-01-03 10:30,,,,
DFW,2020-01-03 10:35,,,,
DFW,2020-01-03 10:40,,,,
DFW,2020-01-03 10:45,,,,
DFW,2020-01-03 10:50,,,,
DFW,2020-01-03 10:53,48.00,45.00,89.29,42.69
DFW,2020-01-03 10:55,,,,
DFW,2020-01-03 11:00,,,,
DFW,2020-01-03 11:05,,,,
DFW,2020-01-03 11:10,,,,
DFW,2020-01-03 11:15,,,,
DFW,2020-01-03 11:20,,,,
DFW,2020-01-03 11:25,,,,
DFW,2020-01-03 11:30,,,,
DFW,2020-01-03 11:35,,,,
DFW,2020-01-03 11:40,,,,
DFW,2020-01-03 11:45,,,,
DFW,2020-01-03 11:50,,,,
DFW,2020-01-03 11:53,48.00,44.10,86.28,41.79
DFW,2020-01-03 11:55,,,,
DFW,2020-01-03 12:00,,,,
DFW,2020-01-03 12:05,,,,
DFW,2020-01-03 12:06,48.00,44.10,86.28,42.69
DFW,2020-01-03 12:10,,,,
DFW,2020-01-03 12:15,,,,
DFW,2020-01-03 12:20,,,,
DFW,2020-01-03 12:25,,,,
DFW,2020-01-03 12:30,,,,
DFW,2020-01-03 12:35,,,,
DFW,2020-01-03 12:40,,,,
DFW,2020-01-03 12:45,,,,
DFW,2020-01-03 12:50,,,,
DFW,2020-01-03 12:53,46.90,43.00,86.21,40.37
DFW,2020-01-03 12:55,,,,
DFW,2020-01-03 13:00,,,,
DFW,2020-01-03 13:05,,,,
DFW,2020-01-03 13:10,,,,
DFW,2020-01-03 13:15,,,,
DFW,2020-01-03 13:20,,,,
DFW,2020-01-03 13:25,,,,
DFW,2020-01-03 13:30,,,,
DFW,2020-01-03 13:35,,,,
DFW,2020-01-03 13:40,,,,
DFW,2020-01-03 13:45,,,,
DFW,2020-01-03 13:50,,,,
DFW,2020-01-03 13:53,46.90,42.10,83.28,40.97
DFW,2020-01-03 13:55,,,,
DFW,2020-01-03 14:00,,,,
DFW,2020-01-03 14:05,,,,
DFW,2020-01-03 14:10,,,,
DFW,2020-01-03 14:15,,,,
DFW,2020-01-03 14:20,,,,
DFW,2020-01-03 14:25,,,,
DFW,2020-01-03 14:27,46.90,42.10,83.28,40.97
DFW,2020-01-03 14:30,,,,
DFW,2020-01-03 14:35,,,,
DFW,2020-01-03 14:40,,,,
DFW,2020-01-03 14:45,,,,
DFW,2020-01-03 14:50,,,,
DFW,2020-01-03 14:53,46.90,41.00,79.82,40.37
DFW,2020-01-03 14:55,,,,
DFW,2020-01-03 15:00,,,,
DFW,2020-01-03 15:05,,,,
DFW,2020-01-03 15:10,,,,
DFW,2020-01-03 15:15,,,,
DFW,2020-01-03 15:20,,,,
DFW,2020-01-03 15:25,,,,
DFW,2020-01-03 15:30,,,,
DFW,2020-01-03 15:35,,,,
DFW,2020-01-03 15:40,,,,
DFW,2020-01-03 15:45,,,,
DFW,2020-01-03 15:50,,,,
DFW,2020-01-03 15:53,50.00,41.00,71.07,45.21
DFW,2020-01-03 15:55,,,,
DFW,2020-01-03 16:00,,,,
DFW,2020-01-03 16:05,,,,
DFW,2020-01-03 16:10,,,,
DFW,2020-01-03 16:15,,,,
DFW,2020-01-03 16:20,,,,
DFW,2020-01-03 16:25,,,,
DFW,2020-01-03 16:30,,,,
DFW,2020-01-03 16:35,,,,
DFW,2020-01-03 16:39,52.00,41.00,66.00,
DFW,2020-01-03 16:40,,,,
DFW,2020-01-03 16:45,,,,
DFW,2020-01-03 16:50,,,,
DFW,2020-01-03 16:53,52.00,41.00,66.00,
DFW,2020-01-03 16:55,,,,
DFW,2020-01-03 17:00,,,,
DFW,2020-01-03 17:05,,,,
DFW,2020-01-03 17:10,,,,
DFW,2020-01-03 17:15,,,,
DFW,2020-01-03 17:20,,,,
DFW,2020-01-03 17:25,,,,
DFW,2020-01-03 17:30,,,,
DFW,2020-01-03 17:35,,,,
DFW,2020-01-03 17:40,,,,
DFW,2020-01-03 17:45,,,,
DFW,2020-01-03 17:50,,,,
DFW,2020-01-03 17:53,55.90,42.10,59.71,
DFW,2020-01-03 17:55,,,,
DFW,2020-01-03 18:00,,,,
DFW,2020-01-03 18:05,,,,
DFW,2020-01-03 18:10,,,,
DFW,2020-01-03 18:15,,,,
DFW,2020-01-03 18:20,,,,
DFW,2020-01-03 18:25,,,,
DFW,2020-01-03 18:30,,,,
DFW,2020-01-03 18:35,,,,
DFW,2020-01-03 18:40,,,,
DFW,2020-01-03 18:45,,,,
DFW,2020-01-03 18:50,,,,
DFW,2020-01-03 18:53,59.00,39.90,49.04,
DFW,2020-01-03 18:55,,,,
DFW,2020-01-03 19:00,,,,
DFW,2020-01-03 19:05,,,,
DFW,2020-01-03 19:10,,,,
DFW,2020-01-03 19:15,,,,
DFW,2020-01-03 19:20,,,,
DFW,2020-01-03 19:25,,,,
DFW,2020-01-03 19:30,,,,
DFW,2020-01-03 19:35,,,,
DFW,2020-01-03 19:40,,,,
DFW,2020-01-03 19:45,,,,
DFW,2020-01-03 19:50,,,,
DFW,2020-01-03 19:53,59.00,37.00,43.78,
DFW,2020-01-03 19:55,,,,
DFW,2020-01-03 20:00,,,,
DFW,2020-01-03 20:05,,,,
DFW,2020-01-03 20:10,,,,
DFW,2020-01-03 20:15,,,,
DFW,2020-01-03 20:20,,,,
DFW,2020-01-03 20:25,,,,
DFW,2020-01-03 20:30,,,,
DFW,2020-01-03 20:35,,,,
DFW,2020-01-03 20:40,,,,
DFW,2020-01-03 20:45,,,,
DFW,2020-01-03 20:50,,,,
DFW,2020-01-03 20:53,57.90,35.10,42.24,
DFW,2020-01-03 20:55,,,,
DFW,2020-01-03 21:00,,,,
DFW,2020-01-03 21:05,,,,
DFW,2020-01-03 21:10,,,,
DFW,2020-01-03 21:15,,,,
DFW,2020-01-03 21:20,,,,
DFW,2020-01-03 21:25,,,,
DFW,2020-01-03 21:30,,,,
DFW,2020-01-03 21:35,,,,
DFW,2020-01-03 21:40,,,,
DFW,2020-01-03 21:45,,,,
DFW,2020-01-03 21:50,,,,
DFW,2020-01-03 21:53,57.90,30.90,35.69,
DFW,2020-01-03 21:55,,,,
DFW,2020-01-03 22:00,,,,
DFW,2020-01-03 22:05,,,,
DFW,2020-01-03 22:10,,,,
DFW,2020-01-03 22:15,,,,
DFW,2020-01-03 22:20,,,,
DFW,2020-01-03 22:25,,,,
DFW,2020-01-03 22:30,,,,
DFW,2020-01-03 22:35,,,,
DFW,2020-01-03 22:40,,,,
DFW,2020-01-03 22:45,,,,
DFW,2020-01-03 22:50,,,,
DFW,2020-01-03 22:53,57.00,33.10,40.28,
DFW,2020-01-03 22:55,,,,
DFW,2020-01-03 23:00,,,,
DFW,2020-01-03 23:05,,,,
DFW,2020-01-03 23:10,,,,
DFW,2020-01-03 23:15,,,,
DFW,2020-01-03 23:20,,,,
DFW,2020-01-03 23:25,,,,
DFW,2020-01-03 23:30,,,,
DFW,2020-01-03 23:35,,,,
DFW,2020-01-03 23:40,,,,
DFW,2020-01-03 23:45,,,,
DFW,2020-01-03 23:50,,,,
DFW,2020-01-03 23:53,55.00,33.10,43.31,
DFW,2020-01-03 23:55,,,,
DFW,2020-01-04 00:00,,,,
DFW,2020-01-04 00:05,,,,
DFW,2020-01-04 00:10,,,,
DFW,2020-01-04 00:15,,,,
DFW,2020-01-04 00:20,,,,
DFW,2020-01-04 00:25,,,,
DFW,2020-01-04 00:30,,,,
DFW,2020-01-04 00:35,,,,
DFW,2020-01-04 00:40,,,,
DFW,2020-01-04 00:45,,,,
DFW,2020-01-04 00:50,,,,
DFW,2020-01-04 00:53,53.10,33.10,46.42,
DFW,2020-01-04 00:55,,,,
DFW,2020-01-04 01:00,,,,
DFW,2020-01-04 01:05,,,,
DFW,2020-01-04 01:10,,,,
DFW,2020-01-04 01:15,,,,
DFW,2020-01-04 01:20,,,,
DFW,2020-01-04 01:25,,,,
DFW,2020-01-04 01:30,,,,
DFW,2020-01-04 01:35,,,,
DFW,2020-01-04 01:40,,,,
DFW,2020-01-04 01:45,,,,
DFW,2020-01-04 01:50,,,,
DFW,2020-01-04 01:53,52.00,32.00,46.25,
DFW,2020-01-04 01:55,,,,
DFW,2020-01-04 02:00,,,,
DFW,2020-01-04 02:05,,,,
DFW,2020-01-04 02:10,,,,
DFW,2020-01-04 02:15,,,,
DFW,2020-01-04 02:20,,,,
DFW,2020-01-04 02:25,,,,
DFW,2020-01-04 02:30,,,,
DFW,2020-01-04 02:35,,,,
DFW,2020-01-04 02:40,,,,
DFW,2020-01-04 02:45,,,,
DFW,2020-01-04 02:50,,,,
DFW,2020-01-04 02:53,50.00,32.00,49.81,45.21
DFW,2020-01-04 02:55,,,,
DFW,2020-01-04 03:00,,,,
DFW,2020-01-04 03:05,,,,
DFW,2020-01-04 03:10,,,,
DFW,2020-01-04 03:15,,,,
DFW,2020-01-04 03:20,,,,
DFW,2020-01-04 03:25,,,,
DFW,2020-01-04 03:30,,,,
DFW,2020-01-04 03:35,,,,
DFW,2020-01-04 03:40,,,,
DFW,2020-01-04 03:45,,,,
DFW,2020-01-04 03:50,,,,
DFW,2020-01-04 03:53,48.00,32.00,53.67,43.41
DFW,2020-01-04 03:55,,,,
DFW,2020-01-04 04:00,,,,
DFW,2020-01-04 04:05,,,,
DFW,2020-01-04 04:10,,,,
DFW,2020-01-04 04:15,,,,
DFW,2020-01-04 04:20,,,,
DFW,2020-01-04 04:25,,,,
DFW,2020-01-04 04:30,,,,
DFW,2020-01-04 04:35,,,,
DFW,2020-01-04 04:40,,,,
DFW,2020-01-04 04:45,,,,
DFW,2020-01-04 04:50,,,,
DFW,2020-01-04 04:53,45.00,30.90,57.50,40.63
DFW,2020-01-04 04:55,,,,
DFW,2020-01-04 05:00,,,,
DFW,2020-01-04 05:05,,,,
DFW,2020-01-04 05:10,,,,
DFW,2020-01-04 05:15,,,,
DFW,2020-01-04 05:20,,,,
DFW,2020-01-04 05:25,,,,
DFW,2020-01-04 05:30,,,,
DFW,2020-01-04 05:35,,,,
DFW,2020-01-04 05:40,,,,
DFW,2020-01-04 05:45,,,,
DFW,2020-01-04 05:50,,,,
DFW,2020-01-04 05:53,46.00,30.90,55.36,41.84
DFW,2020-01-04 05:55,,,,
DFW,2020-01-04 06:00,,,,
DFW,2020-01-04 06:05,,,,
DFW,2020-01-04 06:10,,,,
DFW,2020-01-04 06:15,,,,
DFW,2020-01-04 06:20,,,,
DFW,2020-01-04 06:25,,,,
DFW,2020-01-04 06:30,,,,
DFW,2020-01-04 06:35,,,,
DFW,2020-01-04 06:40,,,,
DFW,2020-01-04 06:45,,,,
DFW,2020-01-04 06:50,,,,
DFW,2020-01-04 06:53,44.10,30.90,59.50,39.53
DFW,2020-01-04 06:55,,,,
DFW,2020-01-04 07:00,,,,
DFW,2020-01-04 07:05,,,,
DFW,2020-01-04 07:10,,,,
DFW,2020-01-04 07:15,,,,
DFW,2020-01-04 07:20,,,,
DFW,2020-01-04 07:25,,,,
DFW,2020-01-04 07:30,,,,
DFW,2020-01-04 07:35,,,,
DFW,2020-01-04 07:40,,,,
DFW,2020-01-04 07:45,,,,
DFW,2020-01-04 07:50,,,,
DFW,2020-01-04 07:53,41.00,30.90,67.03,36.37
DFW,2020-01-04 07:55,,,,
DFW,2020-01-04 08:00,,,,
DFW,2020-01-04 08:05,,,,
DFW,2020-01-04 08:10,,,,
DFW,2020-01-04 08:15,,,,
DFW,2020-01-04 08:20,,,,
DFW,2020-01-04 08:25,,,,
DFW,2020-01-04 08:30,,,,
DFW,2020-01-04 08:35,,,,
DFW,2020-01-04 08:40,,,,
DFW,2020-01-04 08:45,,,,
DFW,2020-01-04 08:50,,,,
DFW,2020-01-04 08:53,37.00,28.90,72.24,33.26
DFW,2020-01-04 08:55,,,,
DFW,2020-01-04 09:00,,,,
DFW,2020-01-04 09:05,,,,
DFW,2020-01-04 09:10,,,,
DFW,2020-01-04 09:15,,,,
DFW,2020-01-04 09:20,,,,
DFW,2020-01-04 09:25,,,,
DFW,2020-01-04 09:30,,,,
DFW,2020-01-04 09:35,,,,
DFW,2020-01-04 09:40,,,,
DFW,2020-01-04 09:45,,,,
DFW,2020-01-04 09:50,,,,
DFW,2020-01-04 09:53,39.00,30.00,69.85,35.59
DFW,2020-01-04 09:55,,,,
DFW,2020-01-04 10:00,,,,
DFW,2020-01-04 10:05,,,,
DFW,2020-01-04 10:10,,,,
DFW,2020-01-04 10:15,,,,
DFW,2020-01-04 10:20,,,,
DFW,2020-01-04 10:25,,,,
DFW,2020-01-04 10:30,,,,
DFW,2020-01-04 10:35,,,,
DFW,2020-01-04 10:40,,,,
DFW,2020-01-04 10:45,,,,
DFW,2020-01-04 10:50,,,,
DFW,2020-01-04 10:53,37.00,30.00,75.56,33.26
DFW,2020-01-04 10:55,,,,
DFW,2020-01-04 11:00,,,,
DFW,2020-01-04 11:05,,,,
DFW,2020-01-04 11:10,,,,
DFW,2020-01-04 11:15,,,,
DFW,2020-01-04 11:20,,,,
DFW,2020-01-04 11:25,,,,
DFW,2020-01-04 11:30,,,,
DFW,2020-01-04 11:35,,,,
DFW,2020-01-04 11:40,,,,
DFW,2020-01-04 11:45,,,,
DFW,2020-01-04 11:50,,,,
DFW,2020-01-04 11:53,37.00,30.00,75.56,34.40
DFW,2020-01-04 11:55,,,,
DFW,2020-01-04 12:00,,,,
DFW,2020-01-04 12:05,,,,
DFW,2020-01-04 12:10,,,,
DFW,2020-01-04 12:15,,,,
DFW,2020-01-04 12:20,,,,
DFW,2020-01-04 12:25,,,,
DFW,2020-01-04 12:30,,,,
DFW,2020-01-04 12:35,,,,
DFW,2020-01-04 12:40,,,,
DFW,2020-01-04 12:45,,,,
DFW,2020-01-04 12:50,,,,
DFW,2020-01-04 12:53,39.00,30.00,69.85,
DFW,2020-01-04 12:55,,,,
DFW,2020-01-04 13:00,,,,
DFW,2020-01-04 13:05,,,,
DFW,2020-01-04 13:10,,,,
DFW,2020-01-04 13:15,,,,
DFW,2020-01-04 13:20,,,,
DFW,2020-01-04 13:25,,,,
DFW,2020-01-04 13:30,,,,
DFW,2020-01-04 13:35,,,,
DFW,2020-01-04 13:40,,,,
DFW,2020-01-04 13:45,,,,
DFW,2020-01-04 13:50,,,,
DFW,2020-01-04 13:53,37.90,30.90,75.64,32.64
DFW,2020-01-04 13:55,,,,
DFW,2020-01-04 14:00,,,,
DFW,2020-01-04 14:05,,,,
DFW,2020-01-04 14:10,,,,
DFW,2020-01-04 14:15,,,,
DFW,2020-01-04 14:20,,,,
DFW,2020-01-04 14:25,,,,
DFW,2020-01-04 14:30,,,,
DFW,2020-01-04 14:35,,,,
DFW,2020-01-04 14:40,,,,
DFW,2020-01-04 14:45,,,,
DFW,2020-01-04 14:50,,,,
DFW,2020-01-04 14:53,43.00,33.10,67.82,37.19
DFW,2020-01-04 14:55,,,,
DFW,2020-01-04 15:00,,,,
DFW,2020-01-04 15:05,,,,
DFW,2020-01-04 15:10,,,,
DFW,2020-01-04 15:15,,,,
DFW,2020-01-04 15:20,,,,
DFW,2020-01-04 15:25,,,,
DFW,2020-01-04 15:30,,,,
DFW,2020-01-04 15:35,,,,
DFW,2020-01-04 15:40,,,,
DFW,2020-01-04 15:45,,,,
DFW,2020-01-04 15:50,,,,
DFW,2020-01-04 15:53,46.90,30.00,51.58,42.94
DFW,2020-01-04 15:55,,,,
DFW,2020-01-04 16:00,,,,
DFW,2020-01-04 16:05,,,,
DFW,2020-01-04 16:10,,,,
DFW,2020-01-04 16:15,,,,
DFW,2020-01-04 16:20,,,,
DFW,2020-01-04 16:25,,,,
DFW,2020-01-04 16:30,,,,
DFW,2020-01-04 16:35,,,,
DFW,2020-01-04 16:40,,,,
DFW,2020-01-04 16:45,,,,
DFW,2020-01-04 16:50,,,,
DFW,2020-01-04 16:53,50.00,26.10,39.14,47.21
DFW,2020-01-04 16:55,,,,
DFW,2020-01-04 17:00,,,,
DFW,2020-01-04 17:05,,,,
DFW,2020-01-04 17:10,,,,
DFW,2020-01-04 17:15,,,,
DFW,2020-01-04 17:20,,,,
DFW,2020-01-04 17:25,,,,
DFW,2020-01-04 17:30,,,,
DFW,2020-01-04 17:35,,,,
DFW,2020-01-04 17:40,,,,
DFW,2020-01-04 17:45,,,,
DFW,2020-01-04 17:50,,,,
DFW,2020-01-04 17:53,53.10,26.10,34.90,
DFW,2020-01-04 17:55,,,,
DFW,2020-01-04 18:00,,,,
DFW,2020-01-04 18:05,,,,
DFW,2020-01-04 18:10,,,,
DFW,2020-01-04 18:15,,,,
DFW,2020-01-04 18:20,,,,
DFW,2020-01-04 18:25,,,,
DFW,2020-01-04 18:30,,,,
DFW,2020-01-04 18:35,,,,
DFW,2020-01-04 18:40,,,,
DFW,2020-01-04 18:45,,,,
DFW,2020-01-04 18:50,,,,
DFW,2020-01-04 18:53,54.00,27.00,35.05,
DFW,2020-01-04 18:55,,,,
DFW,2020-01-04 19:00,,,,
DFW,2020-01-04 19:05,,,,
DFW,2020-01-04 19:10,,,,
DFW,2020-01-04 19:15,,,,
DFW,2020-01-04 19:20,,,,
DFW,2020-01-04 19:25,,,,
DFW,2020-01-04 19:30,,,,
DFW,2020-01-04 19:35,,,,
DFW,2020-01-04 19:40,,,,
DFW,2020-01-04 19:45,,,,
DFW,2020-01-04 19:50,,,,
DFW,2020-01-04 19:53,55.90,27.00,32.71,
DFW,2020-01-04 19:55,,,,
DFW,2020-01-04 20:00,,,,
DFW,2020-01-04 20:05,,,,
DFW,2020-01-04 20:10,,,,
DFW,2020-01-04 20:15,,,,
DFW,2020-01-04 20:20,,,,
DFW,2020-01-04 20:25,,,,
DFW,2020-01-04 20:30,,,,
DFW,2020-01-04 20:35,,,,
DFW,2020-01-04 20:40,,,,
DFW,2020-01-04 20:45,,,,
DFW,2020-01-04 20:50,,,,
DFW,2020-01-04 20:53,57.00,28.00,32.75,
DFW,2020-01-04 20:55,,,,
DFW,2020-01-04 21:00,,,,
DFW,2020-01-04 21:05,,,,
DFW,2020-01-04 21:10,,,,
DFW,2020-01-04 21:15,,,,
DFW,2020-01-04 21:20,,,,
DFW,2020-01-04 21:25,,,,
DFW,2020-01-04 21:30,,,,
DFW,2020-01-04 21:35,,,,
DFW,2020-01-04 21:40,,,,
DFW,2020-01-04 21:45,,,,
DFW,2020-01-04 21:50,,,,
DFW,2020-01-04 21:53,57.00,28.00,32.75,
DFW,2020-01-04 21:55,,,,
DFW,2020-01-04 22:00,,,,
DFW,2020-01-04 22:05,,,,
DFW,2020-01-04 22:10,,,,
DFW,2020-01-04 22:15,,,,
DFW,2020-01-04 22:20,,,,
DFW,2020-01-04 22:25,,,,
DFW,2020-01-04 22:30,,,,
DFW,2020-01-04 22:35,,,,
DFW,2020-01-04 22:40,,,,
DFW,2020-01-04 22:45,,,,
DFW,2020-01-04 22:50,,,,
DFW,2020-01-04 22:53,57.00,28.90,33.98,
DFW,2020-01-04 22:55,,,,
DFW,2020-01-04 23:00,,,,
DFW,2020-01-04 23:05,,,,
DFW,2020-01-04 23:10,,,,
DFW,2020-01-04 23:15,,,,
DFW,2020-01-04 23:20,,,,
DFW,2020-01-04 23:25,,,,
DFW,2020-01-04 23:30,,,,
DFW,2020-01-04 23:35,,,,
DFW,2020-01-04 23:40,,,,
DFW,2020-01-04 23:45,,,,
DFW,2020-01-04 23:50,,,,
DFW,2020-01-04 23:53,53.10,28.90,39.16,
DFW,2020-01-04 23:55,,,,
DFW,2020-01-05 00:00,,,,
DFW,2020-01-05 00:05,,,,
DFW,2020-01-05 00:10,,,,
DFW,2020-01-05 00:15,,,,
DFW,2020-01-05 00:20,,,,
DFW,2020-01-05 00:25,,,,
DFW,2020-01-05 00:30,,,,
DFW,2020-01-05 00:35,,,,
DFW,2020-01-05 00:40,,,,
DFW,2020-01-05 00:45,,,,
DFW,2020-01-05 00:50,,,,
DFW,2020-01-05 00:53,48.00,28.90,47.32,46.98
DFW,2020-01-05 00:55,,,,
DFW,2020-01-05 01:00,,,,
DFW,2020-01-05 01:05,,,,
DFW,2020-01-05 01:10,,,,
DFW,2020-01-05 01:15,,,,
DFW,2020-01-05 01:20,,,,
DFW,2020-01-05 01:25,,,,
DFW,2020-01-05 01:30,,,,
DFW,2020-01-05 01:35,,,,
DFW,2020-01-05 01:40,,,,
DFW,2020-01-05 01:45,,,,
DFW,2020-01-05 01:50,,,,
DFW,2020-01-05 01:53,48.00,30.00,49.49,45.40
DFW,2020-01-05 01:55,,,,
DFW,2020-01-05 02:00,,,,
DFW,2020-01-05 02:05,,,,
DFW,2020-01-05 02:10,,,,
DFW,2020-01-05 02:15,,,,
DFW,2020-01-05 02:20,,,,
DFW,2020-01-05 02:25,,,,
DFW,2020-01-05 02:30,,,,
DFW,2020-01-05 02:35,,,,
DFW,2020-01-05 02:40,,,,
DFW,2020-01-05 02:45,,,,
DFW,2020-01-05 02:50,,,,
DFW,2020-01-05 02:53,46.90,30.90,53.50,43.48
DFW,2020-01-05 02:55,,,,
DFW,2020-01-05 03:00,,,,
DFW,2020-01-05 03:05,,,,
DFW,2020-01-05 03:10,,,,
DFW,2020-01-05 03:15,,,,
DFW,2020-01-05 03:20,,,,
DFW,2020-01-05 03:25,,,,
DFW,2020-01-05 03:30,,,,
DFW,2020-01-05 03:35,,,,
DFW,2020-01-05 03:40,,,,
DFW,2020-01-05 03:45,,,,
DFW,2020-01-05 03:50,,,,
DFW,2020-01-05 03:53,45.00,30.90,57.50,41.19
DFW,2020-01-05 03:55,,,,
DFW,2020-01-05 04:00,,,,
DFW,2020-01-05 04:05,,,,
DFW,2020-01-05 04:10,,,,
DFW,2020-01-05 04:15,,,,
DFW,2020-01-05 04:20,,,,
DFW,2020-01-05 04:25,,,,
DFW,2020-01-05 04:30,,,,
DFW,2020-01-05 04:35,,,,
DFW,2020-01-05 04:40,,,,
DFW,2020-01-05 04:45,,,,
DFW,2020-01-05 04:50,,,,
DFW,2020-01-05 04:53,45.00,30.90,57.50,41.19
DFW,2020-01-05 04:55,,,,
DFW,2020-01-05 05:00,,,,
DFW,2020-01-05 05:05,,,,
DFW,2020-01-05 05:10,,,,
DFW,2020-01-05 05:15,,,,
DFW,2020-01-05 05:20,,,,
DFW,2020-01-05 05:25,,,,
DFW,2020-01-05 05:30,,,,
DFW,2020-01-05 05:35,,,,
DFW,2020-01-05 05:40,,,,
DFW,2020-01-05 05:45,,,,
DFW,2020-01-05 05:50,,,,
DFW,2020-01-05 05:53,45.00,30.90,57.50,41.83
DFW,2020-01-05 05:55,,,,
DFW,2020-01-05 06:00,,,,
DFW,2020-01-05 06:05,,,,
DFW,2020-01-05 06:10,,,,
DFW,2020-01-05 06:15,,,,
DFW,2020-01-05 06:20,,,,
DFW,2020-01-05 06:25,,,,
DFW,2020-01-05 06:30,,,,
DFW,2020-01-05 06:35,,,,
DFW,2020-01-05 06:40,,,,
DFW,2020-01-05 06:45,,,,
DFW,2020-01-05 06:50,,,,
DFW,2020-01-05 06:53,43.00,30.90,62.06,40.27
DFW,2020-01-05 06:55,,,,
DFW,2020-01-05 07:00,,,,
DFW,2020-01-05 07:05,,,,
DFW,2020-01-05 07:10,,,,
DFW,2020-01-05 07:15,,,,
DFW,2020-01-05 07:20,,,,
DFW,2020-01-05 07:25,,,,
DFW,2020-01-05 07:30,,,,
DFW,2020-01-05 07:35,,,,
DFW,2020-01-05 07:40,,,,
DFW,2020-01-05 07:45,,,,
DFW,2020-01-05 07:50,,,,
DFW,2020-01-05 07:53,43.00,32.00,64.88,41.26
DFW,2020-01-05 07:55,,,,
DFW,2020-01-05 08:00,,,,
DFW,2020-01-05 08:05,,,,
DFW,2020-01-05 08:10,,,,
DFW,2020-01-05 08:15,,,,
DFW,2020-01-05 08:20,,,,
DFW,2020-01-05 08:25,,,,
DFW,2020-01-05 08:30,,,,
DFW,2020-01-05 08:35,,,,
DFW,2020-01-05 08:40,,,,
DFW,2020-01-05 08:45,,,,
DFW,2020-01-05 08:50,,,,
DFW,2020-01-05 08:53,42.10,32.00,67.17,
DFW,2020-01-05 08:55,,,,
DFW,2020-01-05 09:00,,,,
DFW,2020-01-05 09:05,,,,
DFW,2020-01-05 09:10,,,,
DFW,2020-01-05 09:15,,,,
DFW,2020-01-05 09:20,,,,
DFW,2020-01-05 09:25,,,,
DFW,2020-01-05 09:30,,,,
DFW,2020-01-05 09:35,,,,
DFW,2020-01-05 09:40,,,,
DFW,2020-01-05 09:45,,,,
DFW,2020-01-05 09:50,,,,
DFW,2020-01-05 09:53,42.10,32.00,67.17,36.55
DFW,2020-01-05 09:55,,,,
DFW,2020-01-05 10:00,,,,
DFW,2020-01-05 10:05,,,,
DFW,2020-01-05 10:10,,,,
DFW,2020-01-05 10:15,,,,
DFW,2020-01-05 10:20,,,,
DFW,2020-01-05 10:25,,,,
DFW,2020-01-05 10:30,,,,
DFW,2020-01-05 10:35,,,,
DFW,2020-01-05 10:40,,,,
DFW,2020-01-05 10:45,,,,
DFW,2020-01-05 10:50,,,,
DFW,2020-01-05 10:53,41.00,32.00,70.08,35.20
DFW,2020-01-05 10:55,,,,
DFW,2020-01-05 11:00,,,,
DFW,2020-01-05 11:05,,,,
DFW,2020-01-05 11:10,,,,
DFW,2020-01-05 11:15,,,,
